WV,42.5747,-88.3946
LA,44.54856203,-89.52476203
NJ,39.9822,-105.5501
NM,38.74820708,-77.5305384
VA,39.437,-76.7818
IA,41.3775,-82.5349
AZ,42.28027534,-83.73625456
AZ,37.365,-79.3099
AZ,29.7774937,-95.45122045
AZ,38.8614783,-104.7803978
AZ,37.8597,-119.768
AZ,35.86454843,-86.4034119
VA,36.62852387,-79.49231484
CA,33.41403567,-111.9209196
AL,35.8826,-80.082
MS,39.827,-84.0187
KS,35.08407849,-114.5628231
MS,35.10348122,-106.6124752
CA,42.7442,-78.7442
LA,41.3568,-82.262
KY,34.91997275,-81.92884278
TX,40.3578,-76.1296
TN,29.3992,-82.4455
CA,40.18918943,-77.20376784
NY,39.872,-79.9982
CA,58.53633908,-134.7134621
WI,37.6989,-92.662
WI,29.59788519,-90.73580952
CO,34.15369286,-117.99215
VA,35.2393,-106.6255
MD,44.7135,-68.7799
OH,26.95863265,-82.3251
MI,53.2668,-113.552
VA,33.398525,-117.2949567
TX,40.74430707,-73.98772448
CO,41.48576531,-71.30778163
CA,37.13106124,-113.5887632
NM,28.23565,-81.66055328
TN,34.49168812,-82.64779851
VA,49.18105398,-123.9967366
AZ,43.7977,-70.2658
NC,40.4774,-112.0082
OH,42.80983217,-86.10311565
AZ,36.4713,-81.8144
NM,40.832,-75.0336
NY,38.7395,-76.9118
OH,35.1388871,-90.15471452
SC,32.83516808,-96.80811786
PA,38.1699,-121.9367
FL,40.4855,-85.9471
PA,42.26863926,-71.80715499
PA,47.68357629,-117.3863311
AK,39.4113,-111.0056
MO,39.42305109,-84.55280973
GA,34.65223077,-112.2990077
LA,35.7519,-79.2248
CA,34.09060591,-117.8872734
NM,26.13691468,-80.21914076
ME,35.47186178,-97.5263035
FL,36.7632,-108.8181
AB,27.88918125,-81.81470625
CA,37.19880654,-93.30922289
NY,34.0339,-117.3136
RI,40.23791462,-76.92277846
UT,42.36885467,-83.11026847
FL,40.6677,-111.9388
SC,61.18196014,-149.8425268
BC,37.8334,-92.1249
AK,39.9093,-74.1549
ME,33.93964339,-117.4001158
UT,33.80870552,-84.38988232
MI,30.30846944,-97.76011171
TN,43.2712,-83.8079
NJ,38.7812,-92.2542
MD,33.54170374,-101.903819
AR,43.06651417,-89.38736175
TX,42.54766358,-83.77078902
CA,32.6798,-116.314
IN,42.9134,-85.7053
MA,45.216,-122.6667
WA,33.80562923,-117.8263325
UT,27.90161729,-82.77851383
OH,36.1294,-106.156
AZ,38.2433,-122.4602
NC,29.8973,-97.6783
CA,42.9742,-85.9311
FL,43.06793627,-70.79859864
OK,35.91850835,-86.88540525
NM,41.2911,-74.7485
FL,30.39100748,-90.03365442
MO,39.10614083,-94.70725125
CA,32.2749,-97.1534
PA,43.353,-83.0142
MI,40.5725,-79.9579
UT,44.47554792,-73.21075
AK,44.54866341,-73.15544146
MO,38.4308042,-78.88316107
NJ,33.579,-96.1889
CA,30.69733672,-87.05111638
GA,35.7915575,-83.54468333
VI,32.46185192,-97.74490577
TX,42.3872,-72.460375
MI,39.31307269,-76.61182202
MO,33.7576,-118.0777
SC,39.00010027,-95.25458795
TX,33.83166,-78.65013
WI,34.05107468,-84.6798557
MI,27.80384217,-80.49428072
CA,30.26690468,-81.61637283
MI,26.70504529,-80.1351401
OR,27.5701,-82.3798
CA,26.19318197,-81.73703022
FL,26.25957024,-80.18338936
NM,38.62382493,-90.3085277
CA,40.60203012,-75.50084324
TX,36.13170004,-86.77681349
MI,42.261535,-73.74847571
NH,47.47784172,-122.157589
TN,42.09027442,-87.98593459
NJ,43.01454743,-88.25665368
LA,28.02859059,-82.76900118
KS,27.79451493,-82.67515963
TX,47.91181404,-122.0352068
MI,35.05733591,-92.46246298
PA,44.7258,-93.0656
VT,41.7525,-73.0604
VT,43.3546,-83.7414
VA,37.0931,-96.9558
TX,39.61701593,-75.86718938
FL,30.6661,-92.0426
TN,33.2791,-83.699
TX,44.52863972,-88.04377664
MA,35.16131194,-84.87355771
MD,33.80016512,-116.5353729
CA,33.91221042,-84.88004788
KS,36.90668547,-87.46023846
SC,31.4565,-94.8721
GA,40.7899,-83.6572
FL,45.51052971,-122.6652038
FL,47.30653738,-122.3429007
FL,26.6164217,-81.97006592
FL,40.24618085,-75.6281383
FL,47.59931916,-122.6697123
FL,38.9834,-74.9025
PR,37.9086,-107.296
MO,42.46357702,-123.3706925
PA,40.4517,-98.6672
TN,48.45668562,-123.383972
NY,34.1359,-117.1553
WA,40.5953,-74.6173
IL,42.84585,-80.7323375
WI,45.5559,-123.1511
FL,35.3593,-79.4354
FL,29.99880563,-90.17318113
WA,34.18714852,-118.4612623
AR,42.0743,-94.88
MN,34.83721313,-82.33834929
CT,36.2686,-79.9677
MI,32.9017,-116.8933
KS,38.76717396,-121.3107662
MD,26.98100661,-82.11690661
LA,25.80449581,-80.13392828
GA,39.80764885,-86.14221403
WI,34.15461809,-117.3040963
TN,45.942,-122.6723
CA,47.7543,-122.1635
AR,38.7585,-95.7104
GA,41.5171,-71.2789
KY,47.37553137,-120.3548163
TX,39.99063505,-75.14580121
OH,38.2537,-81.3732
OR,34.00614941,-118.3923159
WA,41.931,-83.4554
FL,36.78825093,-119.7894705
PA,37.68578947,-84.58838421
WA,38.9455,-90.1282
NJ,40.4458,-122.3548
CO,41.6034,-72.7763
OR,33.29885794,-111.8650639
NE,37.92709286,-91.77891429
BC,41.77119239,-71.46207462
CA,29.8790313,-81.36659178
NJ,39.0289,-104.483
ON,35.7617,-105.9325
OR,41.3804,-71.9151
NC,40.76704403,-73.52539057
LA,37.69639785,-97.3295401
CA,42.31514948,-122.8460668
IA,31.39849041,-100.4520726
SC,43.323,-72.47
NC,33.90197023,-118.0077534
CA,33.83243274,-117.8913252
CA,33.51226385,-84.34518545
FL,43.15504152,-77.61785896
FL,43.77102833,-79.24512174
IN,41.105,-76.0825
CA,27.96202318,-82.75161706
WA,47.4207,-118.3997
WA,34.05638786,-117.9155082
KS,32.39435138,-99.790044
RI,29.97647659,-95.69051964
WA,34.1578,-116.2732
PA,32.84206825,-105.970481
WV,32.1595,-112.6223
CA,37.4684,-80.9974
VA,43.1441303,-80.7326053
MI,28.02172892,-82.12932289
CA,34.94876842,-89.95631579
KY,34.4256,-78.0774
IL,42.8146,-77.6156
CA,42.30600968,-71.42773372
CT,42.8502,-71.5155
AZ,41.7299,-71.2582
MO,29.7334,-95.2339
RI,35.1689,-84.6111
FL,39.8468,-75.7116
CO,33.4151,-111.5496
NM,45.4508,-93.5855
CT,36.41691494,-97.88815065
NY,36.68852458,-121.6284548
KS,39.74512637,-104.9593459
OR,33.63271553,-112.3725228
TX,28.89217151,-81.22035
VT,46.75618649,-117.3353198
MT,41.4665,-73.4857
CA,45.3422,-122.6639
CA,44.6861,-65.3002
GA,40.4726792,-88.95847376
NY,40.9272,-74.3039
ON,41.6937,-71.8084
PA,34.0394,-86.2873
FL,27.91174344,-82.30077872
WA,36.76886476,-76.54624619
CA,41.7583,-74.0657
TX,39.10083514,-94.56447929
TX,34.9874,-79.232
CA,43.7404657,-87.75469651
NM,32.84908363,-97.22361345
AZ,43.18716429,-70.90978393
WV,39.42507207,-77.39750165
ON,47.4206,-122.4509
FL,29.1916533,-81.03306604
MS,29.8025398,-90.79943571
NC,38.22604203,-122.652975
NY,34.4021,-80.0767
MA,47.03031595,-122.896931
NH,42.3137,-84.0237
RI,35.77337228,-80.90376931
TX,40.80091454,-96.67416753
TN,37.93792292,-122.350033
PA,26.60020571,-80.12513921
AZ,35.35345778,-89.89557
MN,29.77548038,-95.7856126
OK,26.6779,-80.038
CA,39.4678,-105.9962
DC,43.92118698,-78.86515721
CO,33.85916486,-117.5794465
AZ,40.3958,-74.3255
FL,41.6005,-72.8764
WA,34.4038,-93.3388
CT,35.58215753,-82.55326562
OR,45.53464439,-122.9311911
NS,40.0558,-84.9317
IL,34.3759,-118.6162
VT,40.9474,-124.0272
NJ,34.4272,-79.3723
CT,55.7435,-97.8558
AL,44.18433488,-88.52892093
FL,35.4495,-97.3967
VA,43.38223451,-79.82626717
NY,41.998,-71.4941
MO,38.11715995,-122.227822
NC,45.44919902,-73.77419216
WI,34.18893538,-97.15978615
TX,50.6998,-119.2691
NH,43.15885,-88.7098
MD,38.8065,-82.2702
WA,43.348,-76.3422
FL,49.66518262,-112.8115777
LA,48.74688635,-122.4446201
CA,40.3735,-104.7204
SC,41.87991242,-87.66801796
WA,47.408,-92.9669
MI,32.38413942,-96.86031752
NC,44.98078334,-93.29330788
NE,39.48592271,-75.00142657
CA,43.0818,-85.6814
FL,40.6796,-86.2654
TN,38.85165172,-76.88394741
TX,41.5997162,-93.61890937
FL,41.57452714,-85.82642513
CO,34.1422,-81.2047
ON,42.7438001,-84.57670843
CA,46.7682,-120.6872
NJ,38.46812121,-122.1950715
CT,49.16210656,-123.1234689
AR,33.4809158,-86.77946934
NC,41.9741,-85.3367
OR,34.4014,-119.0753
IN,47.38164505,-122.1967851
CA,37.9887,-92.7536
CA,36.93951148,-85.94517213
SC,30.85822315,-83.30521065
MB,42.3458,-71.5506
WI,34.4797,-90.6977
OK,29.4931,-81.135
ON,47.51249275,-122.6157181
RI,45.0293,-70.2579
CA,38.28988855,-77.48740445
QC,38.7667,-90.4201
OK,42.60518613,-83.90061092
BC,39.3132,-81.6246
WI,41.66651057,-83.59862989
OH,41.2988,-72.5363
NY,42.0332398,-87.89459975
AB,33.8185,-86.84
WV,32.37222254,-86.23982472
WA,33.96188746,-84.5102132
CO,33.0162,-96.5382
IL,42.431,-74.0383
MN,35.98046263,-78.89813626
TX,43.89253286,-78.94515679
MN,40.25381667,-83.36848542
NJ,44.94808654,-68.67745385
MI,30.1327,-96.2438
IN,30.3417,-92.5205
MD,26.58139709,-81.84065303
IA,33.68843323,-118.0049942
IN,36.51515837,-87.36103416
SC,44.8070645,-91.55365097
MI,38.4981,-90.46
WA,39.37958071,-74.45456071
CA,44.7606,-74.9474
BC,34.7444,-120.2782
AL,43.7911,-84.3268
MI,20.90586279,-156.6267163
CA,42.34166295,-71.06563371
WA,38.90757509,-77.02499886
MO,42.65611841,-82.9233927
KY,40.5523,-104.6512
GA,39.61587983,-104.8851873
MA,28.1430129,-80.69558756
AR,39.7653396,-94.80733416
FL,37.5583,-77.0629
WA,33.99903629,-84.15485316
ME,36.2599,-79.068
VA,42.04085172,-93.61238319
MO,39.1252,-76.5116
MI,45.70981012,-111.0535749
OH,33.79002329,-118.1731053
OH,36.22579261,-85.51567833
CT,40.3294,-84.3816
IL,41.7091,-87.7596
AL,42.9314,-71.1851
AL,33.68315,-78.9395391
GA,42.42391622,-83.50629099
TX,43.6393,-84.0883
NY,32.55663032,-85.52960532
NC,41.3387,-72.6907
ON,45.0061,-93.1566
OH,39.3941,-76.9695
ME,28.5192467,-81.35409598
TX,27.4609671,-82.5293294
LA,30.4467,-86.875
FL,44.65714878,-75.71902927
CA,43.7421,-70.9141
TN,37.802,-99.9982
WI,45.1708,-93.5758
MO,35.40326904,-80.62708466
NJ,40.8594,-73.2121
NY,47.29995649,-122.1808829
CA,41.1755,-79.3791
MI,46.4848,-111.3486
HI,43.8335,-66.1156
MA,33.14455577,-96.81782363
DC,45.01047409,-89.62716788
MI,39.981,-74.072
AB,46.5099,-114.0932
CO,33.7584,-118.3163
CO,45.85845372,-66.63156283
FL,27.7866,-82.144
MO,45.9806,-93.1086
VA,34.42961198,-118.5703963
GA,33.83267537,-118.3326334
NC,41.61089587,-87.86089633
IA,44.95305527,-93.11475467
MD,40.32248981,-76.42962994
MT,31.3306,-82.2566
CA,39.6436,-82.7613
TN,28.00681436,-82.47646101
OH,40.84330719,-81.40800022
IL,51.0876,-115.3461
NH,38.04475956,-78.53657691
SC,43.6955,-111.8785
MI,26.94004466,-80.13581534
MI,38.00883949,-84.47708249
AL,26.1342,-80.2318
CT,27.7713,-82.4143
MN,36.71205652,-97.09243913
MD,31.56107647,-84.1730902
FL,32.0141,-86.3215
FL,35.6497,-82.9789
FL,33.95629913,-84.01987614
ON,45.9644,-109.8551
ME,35.66108268,-105.9539071
KS,38.2813,-85.8401
MN,46.6682,-92.8359
NC,33.5282686,-117.0793609
NY,44.57104545,-80.94812727
WA,46.857,-90.9023
PA,27.99441504,-81.70178673
MT,41.0232,-81.628
NS,40.3779,-75.7746
TX,32.8795,-111.7574
WI,45.3813825,-75.70850071
NJ,40.1832,-82.9954
NC,38.39446942,-121.3718591
MT,37.9411,-82.066
CA,34.17928913,-86.18376304
NB,42.2223,-85.9043
FL,41.53125,-81.26941667
MN,36.322,-80.3379
CA,33.65789817,-112.246642
CA,45.4312,-122.7715
IL,36.71901429,-82.00372857
MN,46.31271111,-119.3084604
PA,36.50270386,-82.5479583
GA,47.92466491,-122.2193999
OH,43.54381423,-96.72227173
FL,27.84632195,-82.78800244
OH,34.3170381,-119.7205414
AB,27.84545525,-82.71419337
VA,36.35665013,-119.3479366
ID,32.87719179,-80.02638718
FL,36.10945588,-95.93524542
KY,49.866,-119.7387
FL,43.41729139,-88.17783245
FL,38.81786518,-76.94252679
OK,43.6461,-116.2675
GA,39.15498642,-77.27253757
AL,40.48366241,-74.44371729
NC,41.9349,-87.8851
GA,41.1898,-87.258
MT,44.7916,-87.467
NM,42.4893,-91.4549
IN,37.09237713,-76.49119459
MN,47.21257224,-122.4597205
CA,35.46104306,-79.17767361
ON,36.4617,-80.6191
WI,42.195,-83.165
FL,45.1789,-122.4002
OH,41.13432265,-81.85594309
PA,36.9752,-121.9533
AZ,42.0834,-71.3967
ON,35.0751,-83.2101
OH,42.9929,-91.8384
CA,37.4469,-76.5531
WV,37.5775,-83.714
AL,43.96751915,-80.03946383
MI,46.5296,-122.4851
OH,39.0529,-76.6811
NC,44.8989,-93.6257
AZ,33.68382553,-85.76905
OR,40.5377,-74.3111
VA,41.5281,-70.6535
HI,39.9376,-77.6611
WA,38.57580181,-121.4500996
TN,44.85089388,-93.45257048
WA,45.9776,-94.4608
SD,39.6862,-74.9952
FL,30.48724524,-90.47692917
CA,35.6189626,-120.7662829
FL,35.356075,-112.2570625
CA,44.3906,-88.031
SC,42.6159,-112.0448
OK,33.5717,-117.7289
BC,43.4473,-71.6764
WI,38.44397521,-77.42208058
MD,46.1491,-122.8089
ID,36.8952,-121.2434
MD,42.9742,-96.6319
NJ,42.9129,-76.5659
IL,37.50631392,-120.8528241
IN,54.71688571,-113.2840643
WI,41.9828,-83.2979
IA,38.79,-90.8549
VA,42.0166,-71.2231
WA,30.1518,-97.5904
NC,36.5815,-121.9464
NC,38.51653927,-89.95791188
MI,48.5687,-119.3519
OR,32.3976,-90.159
OH,30.65738063,-97.67511982
CA,41.82618976,-71.42050573
MA,43.0323,-71.1992
NC,34.72796777,-86.6278388
NH,35.1121,-81.9154
IA,45.65808015,-122.5849084
VA,40.63503864,-75.37143232
KY,34.0967,-117.7198
ON,51.0501,-113.3852
WA,41.85292708,-80.79049271
MD,37.32954563,-89.58465146
MN,34.29657456,-119.2399163
AL,30.10690917,-95.47395808
NJ,41.3949,-75.7089
MA,61.4137,-149.1711
PA,33.87742159,-117.9249784
CA,33.56413757,-111.905083
MN,47.6489,-121.8991
MN,41.367,-81.8647
NJ,41.57092727,-87.79419569
LA,34.63522412,-98.47288176
CA,39.9583,-85.9988
AZ,47.1726,-119.8028
WI,40.42783368,-105.1976295
ID,32.32767214,-106.7548956
CA,38.9312,-84.1063
NH,35.106,-79.4507
VA,30.3171,-99.3126
WA,39.3335,-83.0168
CA,39.00562745,-94.76005621
SD,40.72497776,-74.0621522
NY,32.4482375,-111.2644
CA,53.52298881,-113.5039614
AB,34.21235654,-118.6002613
MI,34.01628084,-84.61814121
MO,45.6173,-122.236
MA,30.3749,-89.1785
TX,35.9678,-118.9199
CA,36.0684,-84.0197
IL,38.38493858,-82.41140524
WA,40.6108,-89.435
MS,30.27735974,-83.02021169
TX,33.13531751,-117.1663393
RI,42.1508,-70.8228
NH,33.6912,-97.3699
AL,36.6694,-80.9395
SC,42.0057,-109.2147
WA,36.9744,-88.9965
PA,32.6707,-117.0946
CA,41.1458,-74.9923
AB,43.0057,-89.8986
TN,38.8256,-83.5288
OH,32.02970094,-81.13525336
MO,32.9878,-80.0057
CA,35.1723,-119.3621
TX,45.4835597,-122.8374352
PA,42.1651,-76.0048
AK,42.8143,-87.9423
CA,32.70386265,-114.5908844
AZ,42.4937,-95.5519
WA,32.88038144,-96.96644082
OH,41.6428,-86.0753
ON,33.60235385,-117.6590769
IL,47.675,-118.1978
OK,32.6914,-115.5171
IN,33.96301606,-118.0281332
WA,42.74402106,-71.48120613
CO,39.0457,-78.2276
AL,36.02665076,-115.0438399
NM,33.0276,-115.4511
ND,33.73288062,-116.2224379
OH,40.5525,-74.2915
NC,40.3098,-78.2864
TX,37.03104027,-88.66938235
OH,35.5127,-77.4146
KS,36.07696303,-79.81581388
NJ,33.66620925,-117.9119133
AZ,36.72778269,-95.93783942
AB,33.6476,-83.6969
CA,30.68874087,-96.35819183
GA,32.52817399,-94.73228206
WA,40.8724,-97.5972
MS,33.5909,-112.3311
CA,39.8309,-77.2311
TN,44.9503,-74.9404
WV,41.9214,-88.0745
IL,44.858,-93.5588
FL,44.4081,-70.4707
CA,43.43307998,-80.48001216
RI,42.03644222,-87.74502311
MA,20.7615,-156.1103
TX,34.23466197,-110.0751972
VA,37.27500415,-79.97072547
WY,36.86390064,-119.6521357
KY,41.7457,-69.9753
CA,38.4818,-82.4594
PA,34.17419082,-79.73023827
WI,41.8926,-86.5723
OH,41.6875,-106.4133
GA,43.1473,-77.4427
SC,42.2865,-71.7147
CA,36.2058,-78.7238
OR,43.6306,-96.9601
NY,35.9036,-79.4059
WI,41.9627,-89.0511
AZ,35.68614224,-79.814825
IA,31.5409,-83.8749
TX,35.03683522,-78.92246248
IN,41.1585,-79.9501
CA,35.78020909,-83.56898182
WA,48.06684122,-122.2019905
CA,35.7172,-79.446
CA,43.3523,-73.6898
NH,42.88369011,-85.78215055
VA,48.07,-108.7459
NV,33.89340405,-78.96144392
CA,41.7138,-70.1543
CA,44.7501,-79.883
NJ,32.39870179,-80.69887232
PA,35.9183,-81.2002
KY,33.94077773,-84.20881809
NC,40.6826,-73.467
NC,34.0122,-117.6889
CA,35.20580084,-80.82639156
OK,44.53219881,-73.05863095
GA,47.60462659,-122.0259705
TX,40.8156,-73.1181
TX,41.87877356,-70.64116379
NE,45.1895,-87.1002
AZ,42.1617,-73.3277
PA,28.51724828,-81.78506552
NY,33.68653501,-117.7924048
IL,39.0245,-82.6212
MN,41.15197719,-81.48455228
ME,39.5505,-95.1273
ON,41.2833,-72.8653
IL,28.37039671,-80.66729868
HI,46.00856471,-112.4529941
AZ,39.4782,-108.0331
VA,33.2781,-85.151
CA,35.96156134,-83.98011529
MA,38.1283,-78.7059
OH,33.50664583,-104.4587667
SC,42.5832,-77.7275
MI,42.43310923,-114.5794446
WY,44.0452,-70.3871
NY,40.8181,-73.4721
MA,34.0681686,-118.8163988
NC,37.9945,-91.6359
SD,34.5081,-86.3134
NC,44.1133,-71.9292
IL,34.86801343,-120.3557112
NC,40.7735,-86.7154
GA,45.4067,-93.0302
NC,34.04023923,-84.34734833
PA,37.9809,-122.3332
TN,39.1556,-94.9473
WA,34.74307366,-82.23924389
NC,40.73847222,-74.17999256
NY,44.326,-124.0032
MI,43.6144452,-116.244678
MT,35.2333089,-97.45347509
SC,39.12245205,-77.56384726
MA,32.47677097,-85.06464301
ON,35.7383455,-81.35074
SC,33.36256744,-79.27719767
NC,33.04687241,-117.2562121
GA,31.20767767,-85.42901023
NY,36.0755,-79.0741
CA,33.602,-86.0037
NC,29.4568,-95.0185
VT,33.24765176,-117.3344885
WA,41.69588182,-88.08937273
NY,21.32260015,-157.8401287
MA,40.6221,-74.2446
WI,39.0182,-77.2086
MA,43.3713,-71.0759
FL,35.7877,-78.3905
CA,40.3338,-74.7909
OH,40.6766,-74.4202
OH,47.3568,-120.0568
KS,35.5293,-97.3446
CT,35.28934141,-93.09225152
FL,40.8483,-73.9725
MT,33.86561558,-87.23530909
CO,30.4958,-93.1548
GA,39.4543,-74.7321
TN,34.17941111,-84.14029454
VA,43.1855,-89.4735
CT,42.8731,-71.3904
NM,34.0964,-83.574
NY,39.16652996,-75.52987906
ID,33.3396009,-111.781265
ME,38.9385,-85.8896
NY,41.67504576,-86.27111065
CA,38.7915,-82.9217
MO,41.5779,-81.193
AL,31.9102,-110.8996
NH,26.36806183,-80.13787724
CA,35.60140526,-77.24022186
IN,35.8032,-79.9827
MN,42.6106,-71.2342
GA,30.27322745,-89.77182255
CA,43.3445,-85.8504
KS,34.02910564,-80.99284039
SC,34.14653158,-118.4467077
NJ,38.21121447,-85.68918456
OR,41.5589,-74.1481
ID,40.88074395,-111.8254975
OK,37.1385,-112.979
VA,40.2068,-75.0996
AL,40.9611,-81.4326
NC,41.2548518,-96.06482785
SC,41.07884085,-111.9619746
CA,33.64335926,-84.0122786
AL,43.2555,-70.8829
NC,39.2694,-76.7447
AL,28.67336726,-81.17914702
TX,35.0768,-82.4361
CA,33.0161,-83.571
IL,43.9598,-78.1651
HI,31.2675,-85.6252
NJ,41.7398,-87.8095
MD,40.21769191,-77.01150735
NH,44.63083692,-123.0677431
NC,34.88284074,-77.58245185
NJ,33.05586757,-112.0559892
NJ,42.1193,-70.959
WA,41.3452,-72.1088
OK,40.002,-75.0323
AR,34.1748,-117.8751
NJ,42.6326,-79.0278
AL,39.82714549,-105.110184
LA,48.2602,-116.2455
NJ,37.7672,-92.0991
GA,34.463,-84.151
WI,42.90222609,-78.85083919
NH,30.68156511,-88.13669395
GA,34.149,-85.2765
DE,38.5763,-94.1477
AZ,35.8016,-94.672
IN,34.95147632,-101.8971658
IN,38.3574,-120.2003
OH,40.4407,-74.8339
OH,33.59098361,-86.32157541
AZ,47.6446,-117.5933
FL,49.89126004,-97.15285022
NC,34.3402,-89.4833
NC,31.2785,-104.5365
MA,41.0242,-80.6629
LA,44.1829,-92.6682
MI,32.268,-83.5266
SC,48.39341446,-89.30345452
CA,41.5277,-73.9072
KY,44.02208328,-121.2801839
NY,33.67415957,-112.3660979
UT,28.99172113,-80.99088169
UT,42.5237538,-90.70092772
PA,30.1264,-96.6997
OH,30.4759,-87.6957
NE,30.7308,-90.6098
UT,36.95027519,-121.7247421
GA,38.5609,-120.1712
NH,28.9341,-81.9599
MD,35.3709,-77.3999
FL,40.17037332,-105.0854497
SC,64.84527636,-147.8347388
GA,38.797,-94.4492
ON,47.2012,-122.5419
AL,41.7232,-93.0334
IL,38.40315728,-122.8617699
PA,43.56891901,-116.5619761
OR,39.4411,-81.3466
NC,43.4883,-72.4566
AZ,43.9742,-70.5161
MA,49.3847,-123.3362
CT,33.70999286,-117.9478527
NJ,40.7818,-75.987
CA,40.30708258,-76.83058885
NY,43.05037092,-76.1570637
